,Game,Team,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCGF,SCGA,SCGF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %,id,fullName
29,2019-12-23 CBJ at NYI,CBJ,60.0,54,68,44.26,46,49,48.42,35,37,48.61,3,2,60.00,3.33,3.34,49.91,30,36,45.45,2,2,50.00,11,17,39.29,2,2,50.00,19,19,50.0,0,0,-,21,27,43.75,1,0,100.00,8.57,94.59,1.032,0,3,0,0,-,16,19,17,48.48,8473575,Semyon Varlamov
30,2019-12-27 CBJ at WSH,CBJ,63.216666666667,45,84,34.88,37,64,36.63,28,36,43.75,1,2,33.33,2.29,4.38,34.35,21,41,33.87,1,2,33.33,9,17,34.62,0,2,0.00,12,24,33.33,1,0,100.00,21,33,38.89,0,0,-,3.57,94.44,0.98,0,4,0,0,-,21,13,22,48.84,8473575,Semyon Varlamov
31,2019-12-29 CHI at CBJ,CBJ,65.0,52,64,44.83,42,41,50.6,33,30,52.38,2,2,50.00,2.33,2.0,53.76,22,21,51.16,2,1,66.67,11,8,57.89,1,0,100.00,11,13,45.83,1,1,50.00,25,35,41.67,0,1,0.00,6.06,93.33,0.994,0,4,0,0,-,14,16,27,34.15,8473575,Semyon Varlamov
32,2020-02-24 OTT at CBJ,CBJ,33.316666666667,41,20,67.21,34,17,66.67,28,15,65.12,3,1,75.00,1.76,1.51,53.91,18,8,69.23,3,1,75.00,7,5,58.33,3,1,75.00,11,3,78.57,0,0,-,19,9,67.86,0,0,-,10.71,93.33,1.04,0,2,1,0,0.00,8,10,12,40.0,8473575,Semyon Varlamov
33,2020-02-28 MIN at CBJ,CBJ,32.5,31,32,49.21,20,20,50.0,15,15,50.0,0,4,0.00,0.59,1.25,32.08,8,16,33.33,0,4,0.00,0,6,0.0,0,2,0.00,8,10,44.44,0,2,0.00,18,12,60.0,0,0,-,0.0,73.33,0.733,0,2,0,0,-,17,9,11,60.71,8473575,Semyon Varlamov
34,2020-03-01 VAN at CBJ,CBJ,59.983333333333,52,69,42.98,42,51,45.16,35,39,47.3,5,3,62.50,2.61,2.94,47.02,16,32,33.33,2,3,40.00,6,12,33.33,1,1,50.00,10,20,33.33,1,2,33.33,32,35,47.76,3,0,100.00,14.29,92.31,1.066,1,3,0,0,100.00,22,17,26,45.83,8473575,Semyon Varlamov
35,2020-03-04 CBJ at CGY,CBJ,64.816666666667,45,65,40.91,33,43,43.42,22,37,37.29,2,3,40.00,2.6,2.91,47.19,30,30,50.0,2,3,40.00,8,14,36.36,1,3,25.00,22,16,57.89,1,0,100.00,15,29,34.09,0,0,-,9.09,91.89,1.01,0,4,0,0,-,13,11,24,35.14,8473575,Semyon Varlamov
36,2020-03-07 CBJ at EDM,CBJ,59.016666666667,68,36,65.38,59,27,68.6,45,23,66.18,1,3,25.00,4.59,1.44,76.08,37,17,68.52,1,1,50.00,19,8,70.37,1,1,50.00,18,9,66.67,0,0,-,27,16,62.79,0,2,0.00,2.22,86.96,0.892,1,3,0,0,100.00,24,18,23,51.06,8473575,Semyon Varlamov
37,2021-01-14 CBJ at NSH,CBJ,58.55,55,63,46.61,35,48,42.17,29,34,46.03,1,2,33.33,1.54,2.52,37.9,18,25,41.86,1,2,33.33,5,9,35.71,1,0,100.00,13,16,44.83,0,2,0.00,28,35,44.44,0,0,-,3.45,94.12,0.976,0,4,0,0,-,20,21,21,48.78,8473575,Semyon Varlamov
38,2021-01-18 CBJ at DET,CBJ,59.133333333333,50,56,47.17,35,45,43.75,29,37,43.94,3,2,60.00,2.01,3.04,39.81,17,24,41.46,3,2,60.00,6,12,33.33,3,2,60.00,11,12,47.83,0,0,-,31,28,52.54,0,0,-,10.34,94.59,1.049,1,3,0,0,100.00,23,18,20,53.49,8473575,Semyon Varlamov
39,2021-01-21 T.B at CBJ,CBJ,61.933333333333,50,62,44.64,38,49,43.68,25,37,40.32,2,3,40.00,1.74,3.23,34.98,19,35,35.19,2,3,40.00,8,18,30.77,1,2,33.33,11,17,39.29,1,1,50.00,22,23,48.89,0,0,-,8.0,91.89,0.999,0,4,0,0,-,20,18,17,54.05,8473575,Semyon Varlamov
40,2021-01-26 FLA at CBJ,CBJ,65.0,36,65,35.64,26,53,32.91,22,31,41.51,3,3,50.00,1.77,2.91,37.75,17,32,34.69,2,3,40.00,5,9,35.71,1,1,50.00,12,23,34.29,1,2,33.33,18,31,36.73,1,0,100.00,13.64,90.32,1.04,0,4,0,0,-,19,16,19,50.0,8473575,Semyon Varlamov
41,2021-01-29 CBJ at CHI,CBJ,60.0,44,63,41.12,33,42,44.0,27,32,45.76,2,1,66.67,1.46,3.38,30.18,21,33,38.89,1,1,50.00,8,17,32.0,0,1,0.00,13,16,44.83,1,0,100.00,20,23,46.51,1,0,100.00,7.41,96.88,1.043,0,3,0,0,-,15,11,21,41.67,8473575,Semyon Varlamov
42,2021-02-02 DAL at CBJ,CBJ,33.666666666667,22,38,36.67,15,32,31.91,11,23,32.35,1,5,16.67,0.59,2.18,21.34,5,16,23.81,0,5,0.00,1,9,10.0,0,4,0.00,4,7,36.36,0,1,0.00,16,18,47.06,1,0,100.00,9.09,78.26,0.874,1,2,0,0,100.00,7,11,13,35.0,8473575,Semyon Varlamov
43,2021-02-04 DAL at CBJ,CBJ,60.0,39,64,37.86,33,46,41.77,25,28,47.17,4,3,57.14,1.18,3.08,27.7,14,35,28.57,2,3,40.00,5,10,33.33,2,3,40.00,9,25,26.47,0,0,-,21,27,43.75,2,0,100.00,16.0,89.29,1.053,0,3,0,0,-,18,18,21,46.15,8473575,Semyon Varlamov
44,2021-02-07 CAR at CBJ,CBJ,57.35,31,47,39.74,24,37,39.34,19,26,42.22,4,6,40.00,1.24,2.39,34.21,16,24,40.0,2,4,33.33,5,9,35.71,1,4,20.00,11,15,42.31,1,0,100.00,12,20,37.5,2,2,50.00,21.05,76.92,0.98,1,4,0,0,100.00,22,24,12,64.71,8473575,Semyon Varlamov
45,2021-02-08 CAR at CBJ,CBJ,60.0,40,63,38.83,28,41,40.58,21,24,46.67,2,2,50.00,0.8,2.1,27.51,8,22,26.67,1,2,33.33,2,11,15.38,1,2,33.33,6,11,35.29,0,0,-,28,36,43.75,1,0,100.00,9.52,91.67,1.012,0,3,0,0,-,28,14,26,51.85,8473575,Semyon Varlamov
46,2021-02-11 CBJ at CHI,CBJ,60.0,67,41,62.04,53,30,63.86,43,26,62.32,6,5,54.55,3.68,2.6,58.59,28,23,54.9,5,5,50.00,12,12,50.0,3,3,50.00,16,11,59.26,2,2,50.00,37,17,68.52,1,0,100.00,13.95,80.77,0.947,0,3,0,0,-,21,20,14,60.0,8473575,Semyon Varlamov
47,2021-02-13 CBJ at CHI,CBJ,60.583333333333,43,52,45.26,35,34,50.72,31,31,50.0,2,3,40.00,2.4,2.04,54.01,25,26,49.02,2,3,40.00,13,6,68.42,2,2,50.00,12,20,37.5,0,1,0.00,16,21,43.24,0,0,-,6.45,90.32,0.968,0,4,0,0,-,21,12,18,53.85,8473575,Semyon Varlamov
48,2021-02-15 CBJ at CAR,CBJ,40.0,39,43,47.56,32,36,47.06,28,25,52.83,3,5,37.50,2.09,2.71,43.56,15,23,39.47,3,5,37.50,9,16,36.0,3,5,37.50,6,7,46.15,0,0,-,22,19,53.66,0,0,-,10.71,80.0,0.907,0,2,0,0,-,18,21,16,52.94,8473575,Semyon Varlamov
49,2021-02-20 NSH at CBJ,CBJ,17.216666666667,9,15,37.5,7,10,41.18,5,6,45.45,0,0,-,0.26,1.01,20.62,3,6,33.33,0,0,-,1,4,20.0,0,0,-,2,2,50.0,0,0,-,5,7,41.67,0,0,-,0.0,100.0,1.0,0,2,0,0,-,3,5,3,50.0,8473575,Semyon Varlamov
50,2021-02-23 CHI at CBJ,CBJ,65.0,45,60,42.86,36,43,45.57,29,33,46.77,5,5,50.00,1.9,2.23,45.97,26,23,53.06,3,4,42.86,11,10,52.38,1,2,33.33,15,13,53.57,2,2,50.00,18,30,37.5,2,1,66.67,17.24,84.85,1.021,0,4,0,0,-,16,20,27,37.21,8473575,Semyon Varlamov
51,2021-02-25 CHI at CBJ,CBJ,60.15,54,48,52.94,40,35,53.33,26,26,50.0,0,1,0.00,2.23,1.55,59.06,20,17,54.05,0,1,0.00,10,3,76.92,0,0,-,10,14,41.67,0,1,0.00,25,28,47.17,0,0,-,0.0,96.15,0.962,0,3,0,0,-,16,13,16,50.0,8473575,Semyon Varlamov
52,2021-02-27 CBJ at NSH,CBJ,58.466666666667,43,57,43.0,34,40,45.95,29,33,46.77,1,2,33.33,1.65,1.44,53.38,16,21,43.24,1,0,100.00,6,5,54.55,1,0,100.00,10,16,38.46,0,0,-,25,32,43.86,0,2,0.00,3.45,93.94,0.974,0,3,0,0,-,19,13,20,48.72,8473575,Semyon Varlamov
53,2021-02-28 CBJ at NSH,CBJ,58.8,47,57,45.19,38,49,43.68,29,29,50.0,1,3,25.00,1.58,2.29,40.8,19,26,42.22,0,3,0.00,6,11,35.29,0,2,0.00,13,15,46.43,0,1,0.00,26,29,47.27,1,0,100.00,3.45,89.66,0.931,0,4,0,0,-,19,16,15,55.88,8473575,Semyon Varlamov
54,2021-03-02 DET at CBJ,CBJ,60.0,60,38,61.22,48,29,62.34,36,20,64.29,4,1,80.00,3.38,1.29,72.32,23,11,67.65,2,1,66.67,7,4,63.64,0,0,-,16,7,69.57,2,1,66.67,35,23,60.34,2,0,100.00,11.11,95.0,1.061,0,3,0,0,-,25,15,18,58.14,8473575,Semyon Varlamov
55,2021-03-04 CBJ at DAL,CBJ,60.0,45,57,44.12,32,38,45.71,22,24,47.83,3,2,60.00,1.84,2.03,47.63,22,25,46.81,3,2,60.00,9,9,50.0,3,1,75.00,13,16,44.83,0,1,0.00,21,28,42.86,0,0,-,13.64,91.67,1.053,0,3,0,0,-,12,20,15,44.44,8473575,Semyon Varlamov
56,2021-03-06 CBJ at DAL,CBJ,49.283333333333,32,46,41.03,26,31,45.61,18,22,45.0,0,4,0.00,1.03,1.7,37.74,14,19,42.42,0,4,0.00,3,8,27.27,0,3,0.00,11,11,50.0,0,1,0.00,17,24,41.46,0,0,-,0.0,81.82,0.818,0,3,0,0,-,11,10,13,45.83,8473575,Semyon Varlamov
57,2021-03-09 FLA at CBJ,CBJ,57.983333333333,61,57,51.69,51,41,55.43,38,32,54.29,2,3,40.00,2.91,2.56,53.19,36,29,55.38,2,2,50.00,13,14,48.15,2,1,66.67,23,15,60.53,0,1,0.00,20,27,42.55,0,1,0.00,5.26,90.63,0.959,0,4,0,0,-,19,16,16,54.29,8473575,Semyon Varlamov
58,2021-03-14 DAL at CBJ,CBJ,64.4,53,65,44.92,40,42,48.78,30,35,46.15,1,1,50.00,2.13,2.36,47.5,21,30,41.18,0,1,0.00,9,8,52.94,0,1,0.00,12,22,35.29,0,0,-,24,31,43.64,1,0,100.00,3.33,97.14,1.005,1,4,0,0,100.00,13,9,20,39.39,8473575,Semyon Varlamov
59,2021-03-18 CBJ at CAR,CBJ,64.15,51,61,45.54,38,42,47.5,28,27,50.91,3,2,60.00,2.13,2.73,43.86,24,30,44.44,3,2,60.00,9,15,37.5,3,0,100.00,15,15,50.0,0,2,0.00,24,28,46.15,0,0,-,10.71,92.59,1.033,0,4,0,0,-,15,25,23,39.47,8473575,Semyon Varlamov
60,2021-03-22 CAR at CBJ,CBJ,59.55,40,47,45.98,29,35,45.31,19,28,40.43,0,3,0.00,1.17,1.64,41.49,13,22,37.14,0,3,0.00,4,7,36.36,0,2,0.00,9,15,37.5,0,1,0.00,21,22,48.84,0,0,-,0.0,89.29,0.893,1,3,0,0,100.00,16,15,16,50.0,8473575,Semyon Varlamov
61,2021-03-25 CAR at CBJ,CBJ,59.216666666667,59,50,54.13,47,39,54.65,34,33,50.75,2,4,33.33,3.41,1.95,63.66,37,24,60.66,1,4,20.00,19,10,65.52,0,4,0.00,18,14,56.25,1,0,100.00,18,23,43.9,1,0,100.00,5.88,87.88,0.938,0,5,0,0,-,17,20,17,50.0,8473575,Semyon Varlamov
62,2021-04-03 CBJ at FLA,CBJ,18.55,20,20,50.0,15,15,50.0,14,13,51.85,2,1,66.67,0.87,1.3,40.08,8,12,40.0,2,1,66.67,2,7,22.22,2,1,66.67,6,5,54.55,0,0,-,10,7,58.82,0,0,-,14.29,92.31,1.066,0,2,0,0,-,11,6,7,61.11,8473575,Semyon Varlamov
63,2021-04-04 CBJ at FLA,CBJ,55.383333333333,51,56,47.66,37,42,46.84,29,35,45.31,0,3,0.00,1.98,2.47,44.53,17,23,42.5,0,1,0.00,8,8,50.0,0,1,0.00,9,15,37.5,0,0,-,27,29,48.21,0,2,0.00,0.0,91.43,0.914,1,4,0,0,100.00,16,17,20,44.44,8473575,Semyon Varlamov
64,2021-04-06 T.B at CBJ,CBJ,60.0,40,63,38.83,35,49,41.67,30,38,44.12,4,2,66.67,2.31,3.37,40.66,12,28,30.0,1,1,50.00,4,8,33.33,1,0,100.00,8,20,28.57,0,1,0.00,22,33,40.0,3,1,75.00,13.33,94.74,1.081,0,3,0,0,-,16,16,32,33.33,8473575,Semyon Varlamov
65,2021-04-08 T.B at CBJ,CBJ,5.6833333333333,6,11,35.29,5,10,33.33,5,6,45.45,0,3,0.00,0.2,0.96,17.04,3,7,30.0,0,3,0.00,1,5,16.67,0,2,0.00,2,2,50.0,0,1,0.00,2,3,40.0,0,0,-,0.0,50.0,0.5,0,1,0,0,-,2,7,4,33.33,8473575,Semyon Varlamov
66,2021-04-12 CHI at CBJ,CBJ,61.416666666667,57,57,50.0,45,48,48.39,33,34,49.25,3,4,42.86,2.18,2.56,45.92,23,27,46.0,2,3,40.00,8,6,57.14,1,0,100.00,15,21,41.67,1,3,25.00,29,24,54.72,1,1,50.00,9.09,88.24,0.973,0,4,0,0,-,20,15,21,48.78,8473575,Semyon Varlamov
67,2021-04-17 CBJ at DAL,CBJ,33.566666666667,27,37,42.19,19,28,40.43,14,16,46.67,1,4,20.00,1.16,1.75,39.92,11,19,36.67,1,3,25.00,5,6,45.45,1,2,33.33,6,13,31.58,0,1,0.00,13,16,44.83,0,1,0.00,7.14,75.0,0.821,0,2,0,0,-,17,13,11,60.71,8473575,Semyon Varlamov
68,2021-04-20 CBJ at FLA,CBJ,60.0,47,53,47.0,40,47,45.98,34,33,50.75,1,5,16.67,2.1,3.17,39.86,14,29,32.56,1,4,20.00,4,12,25.0,1,3,25.00,10,17,37.04,0,1,0.00,29,18,61.7,0,1,0.00,2.94,84.85,0.878,0,3,0,0,-,16,21,16,50.0,8473575,Semyon Varlamov
69,2021-04-25 CBJ at T.B,CBJ,42.683333333333,23,52,30.67,16,43,27.12,12,26,31.58,3,3,50.00,0.94,2.79,25.17,16,30,34.78,3,3,50.00,5,8,38.46,3,2,60.00,11,22,33.33,0,1,0.00,6,22,21.43,0,0,-,25.0,88.46,1.135,0,3,0,0,-,11,11,19,36.67,8473575,Semyon Varlamov
0,2019-10-05 CAR at WSH,CAR,64.016666666667,48,66,42.11,40,52,43.48,28,34,45.16,3,2,60.00,2.52,3.31,43.18,25,31,44.64,3,2,60.00,9,10,47.37,2,2,50.00,16,21,43.24,1,0,100.00,22,33,40.0,0,0,-,10.71,94.12,1.048,1,4,0,0,100.00,21,16,28,42.86,8473575,Semyon Varlamov
1,2019-10-08 CAR at FLA,CAR,60.0,49,81,37.69,39,56,41.05,35,50,41.18,6,3,66.67,4.15,4.36,48.81,26,45,36.62,6,3,66.67,14,19,42.42,4,2,66.67,12,26,31.58,2,1,66.67,22,34,39.29,0,0,-,17.14,94.0,1.111,0,3,0,0,-,13,23,30,30.23,8473575,Semyon Varlamov
2,2019-10-12 CBJ at CAR,CAR,57.216666666667,44,59,42.72,36,49,42.35,30,35,46.15,2,3,40.00,1.77,3.18,35.73,20,30,40.0,1,3,25.00,6,9,40.0,0,2,0.00,14,21,40.0,1,1,50.00,22,22,50.0,1,0,100.00,6.67,91.43,0.981,1,3,0,0,100.00,22,20,20,52.38,8473575,Semyon Varlamov
3,2019-10-16 CAR at S.J,CAR,58.233333333333,56,34,62.22,44,23,65.67,36,21,63.16,2,4,33.33,2.8,2.04,57.78,22,22,50.0,2,4,33.33,12,10,54.55,1,4,20.00,10,12,45.45,1,0,100.00,23,7,76.67,0,0,-,5.56,80.95,0.865,1,4,0,0,100.00,25,20,21,54.35,8473575,Semyon Varlamov
4,2019-10-18 CAR at ANA,CAR,30.15,21,19,52.5,17,10,62.96,12,7,63.16,2,0,100.00,1.0,0.51,66.04,6,9,40.0,1,0,100.00,3,3,50.0,1,0,100.00,3,6,33.33,0,0,-,14,9,60.87,1,0,100.00,16.67,100.0,1.167,0,2,0,0,-,7,12,11,38.89,8473575,Semyon Varlamov
5,2019-11-02 N.J at CAR,CAR,58.083333333333,54,43,55.67,41,35,53.95,27,25,51.92,3,4,42.86,2.71,2.9,48.24,29,28,50.88,3,4,42.86,14,15,48.28,3,4,42.86,15,13,53.57,0,0,-,23,13,63.89,0,0,-,11.11,84.0,0.951,0,5,0,0,-,22,30,20,52.38,8473575,Semyon Varlamov
6,2019-11-09 CAR at OTT,CAR,60.0,67,52,56.3,49,41,54.44,39,30,56.52,1,4,20.00,2.4,2.15,52.72,28,17,62.22,0,4,0.00,8,9,47.06,0,4,0.00,20,8,71.43,0,0,-,31,29,51.67,1,0,100.00,2.56,86.67,0.892,0,3,0,0,-,22,18,28,44.0,8473575,Semyon Varlamov
7,2019-11-16 CAR at MIN,CAR,61.55,45,58,43.69,35,46,43.21,28,35,44.44,4,3,57.14,1.75,2.68,39.48,17,21,44.74,3,3,50.00,10,14,41.67,2,2,50.00,7,7,50.0,1,1,50.00,18,32,36.0,1,0,100.00,14.29,91.43,1.057,0,4,0,0,-,14,29,23,37.84,8473575,Semyon Varlamov
8,2019-11-24 CAR at DET,CAR,60.0,60,39,60.61,48,29,62.34,36,19,65.45,2,0,100.00,2.8,1.3,68.34,24,17,58.54,1,0,100.00,5,8,38.46,1,0,100.00,19,9,67.86,0,0,-,34,19,64.15,1,0,100.00,5.56,100.0,1.056,0,3,0,0,-,23,13,19,54.76,8473575,Semyon Varlamov
9,2019-11-30 CAR at T.B,CAR,59.633333333333,40,73,35.4,31,53,36.9,24,38,38.71,3,2,60.00,1.64,2.93,35.87,19,35,35.19,3,2,60.00,6,10,37.5,1,1,50.00,13,25,34.21,2,1,66.67,17,36,32.08,0,0,-,12.5,94.74,1.072,1,3,0,0,100.00,16,17,28,36.36,8473575,Semyon Varlamov
10,2019-12-03 CAR at BOS,CAR,59.266666666667,46,48,48.94,38,37,50.67,23,34,40.35,0,2,0.00,1.66,1.9,46.61,17,25,40.48,0,2,0.00,7,5,58.33,0,2,0.00,10,20,33.33,0,0,-,27,22,55.1,0,0,-,0.0,94.12,0.941,0,3,0,0,-,14,14,24,36.84,8473575,Semyon Varlamov
11,2019-12-10 CAR at EDM,CAR,58.733333333333,60,58,50.85,46,52,46.94,32,36,47.06,6,3,66.67,2.82,3.58,44.07,25,29,46.3,5,3,62.50,8,19,29.63,3,3,50.00,17,10,62.96,2,0,100.00,29,25,53.7,0,0,-,18.75,91.67,1.104,2,3,0,0,100.00,16,23,26,38.1,8473575,Semyon Varlamov
12,2019-12-14 CAR at CGY,CAR,60.0,61,59,50.83,44,42,51.16,31,32,49.21,4,0,100.00,3.91,2.83,58.02,36,38,48.65,4,0,100.00,15,13,53.57,1,0,100.00,21,25,45.65,3,0,100.00,23,18,56.1,0,0,-,12.9,100.0,1.129,0,3,0,0,-,13,18,28,31.71,8473575,Semyon Varlamov
13,2019-12-19 CAR at COL,CAR,60.0,64,56,53.33,49,39,55.68,40,28,58.82,3,1,75.00,3.68,2.98,55.25,29,31,48.33,2,1,66.67,10,12,45.45,1,1,50.00,19,19,50.0,1,0,100.00,30,20,60.0,1,0,100.00,7.5,96.43,1.039,0,3,0,0,-,25,15,25,50.0,8473575,Semyon Varlamov
14,2019-12-23 CAR at TOR,CAR,5.1666666666667,3,12,20.0,3,12,20.0,2,7,22.22,0,3,0.00,0.1,0.73,12.27,1,7,12.5,0,3,0.00,1,4,20.0,0,1,0.00,0,3,0.0,0,2,0.00,1,5,16.67,0,0,-,0.0,57.14,0.571,0,1,0,0,-,0,6,3,0.0,8473575,Semyon Varlamov
15,2019-12-27 CAR at NYR,CAR,57.8,69,37,65.09,55,31,63.95,39,24,61.9,3,5,37.50,3.83,2.63,59.26,33,26,55.93,3,5,37.50,13,14,48.15,1,4,20.00,20,12,62.5,2,1,66.67,32,9,78.05,0,0,-,7.69,79.17,0.869,0,3,0,0,-,20,23,15,57.14,8473575,Semyon Varlamov
16,2020-01-07 PHI at CAR,CAR,61.933333333333,57,43,57.0,45,37,54.88,33,21,61.11,5,4,55.56,3.05,2.15,58.59,27,17,61.36,4,2,66.67,15,8,65.22,2,2,50.00,12,9,57.14,2,0,100.00,24,21,53.33,1,2,33.33,15.15,80.95,0.961,0,4,0,0,-,24,22,20,54.55,8473575,Semyon Varlamov
17,2020-01-11 L.A at CAR,CAR,60.0,58,74,43.94,46,58,44.23,30,41,42.25,2,0,100.00,3.55,3.34,51.5,22,26,45.83,1,0,100.00,10,14,41.67,1,0,100.00,12,12,50.0,0,0,-,27,42,39.13,0,0,-,6.67,100.0,1.067,0,3,0,0,-,15,14,28,34.88,8473575,Semyon Varlamov
18,2020-01-17 ANA at CAR,CAR,61.55,52,64,44.83,36,50,41.86,26,37,41.27,1,2,33.33,2.57,3.27,43.97,23,26,46.94,1,2,33.33,13,15,46.43,1,2,33.33,10,11,47.62,0,0,-,24,34,41.38,0,0,-,3.85,94.59,0.984,1,4,0,0,100.00,22,14,25,46.81,8473575,Semyon Varlamov
19,2020-01-19 NYI at CAR,CAR,65.0,63,62,50.4,43,46,48.31,32,27,54.24,1,1,50.00,2.36,3.01,43.96,27,33,45.0,1,1,50.00,10,12,45.45,0,1,0.00,17,21,44.74,1,0,100.00,28,25,52.83,0,0,-,3.13,96.3,0.994,0,4,0,0,-,13,15,22,37.14,8473575,Semyon Varlamov
20,2020-02-02 VAN at CAR,CAR,64.966666666667,58,61,48.74,44,49,47.31,32,35,47.76,3,3,50.00,2.9,3.77,43.47,30,27,52.63,3,2,60.00,17,13,56.67,3,2,60.00,13,14,48.15,0,0,-,24,29,45.28,0,1,0.00,9.38,91.43,1.008,0,4,0,0,-,24,25,19,55.81,8473575,Semyon Varlamov
21,2020-02-06 CAR at ARI,CAR,60.0,54,60,47.37,41,46,47.13,31,33,48.44,5,3,62.50,3.61,3.25,52.67,22,32,40.74,5,2,71.43,12,14,46.15,4,2,66.67,10,18,35.71,1,0,100.00,26,22,54.17,0,1,0.00,16.13,90.91,1.07,0,3,0,0,-,14,20,24,36.84,8473575,Semyon Varlamov
22,2020-02-08 CAR at VGK,CAR,64.85,59,68,46.46,43,54,44.33,34,38,47.22,5,5,50.00,1.89,3.12,37.74,21,34,38.18,3,5,37.50,10,16,38.46,3,4,42.86,11,18,37.93,0,1,0.00,33,27,55.0,2,0,100.00,14.71,86.84,1.015,1,4,0,0,100.00,19,24,27,41.3,8473575,Semyon Varlamov
23,2020-02-16 EDM at CAR,CAR,63.7,56,46,54.9,46,32,58.97,31,24,56.36,3,4,42.86,2.47,2.71,47.68,22,21,51.16,2,4,33.33,12,12,50.0,2,3,40.00,10,9,52.63,0,1,0.00,32,16,66.67,1,0,100.00,9.68,83.33,0.93,1,4,0,0,100.00,21,13,20,51.22,8473575,Semyon Varlamov
24,2020-02-22 CAR at TOR,CAR,6.1666666666667,16,4,80.0,14,2,87.5,10,1,90.91,0,0,-,1.56,0.04,97.21,11,2,84.62,0,0,-,7,0,100.0,0,0,-,4,2,66.67,0,0,-,5,1,83.33,0,0,-,0.0,100.0,1.0,0,1,0,0,-,4,1,1,80.0,8473575,Semyon Varlamov
25,2021-01-18 CAR at NSH,CAR,59.8,48,55,46.6,32,43,42.67,24,33,42.11,4,2,66.67,2.12,1.96,51.89,25,24,51.02,2,2,50.00,11,6,64.71,1,0,100.00,14,18,43.75,1,2,33.33,20,28,41.67,2,0,100.00,16.67,93.94,1.106,1,3,0,0,100.00,12,14,19,38.71,8473575,Semyon Varlamov
26,2021-01-30 DAL at CAR,CAR,57.083333333333,58,35,62.37,44,24,64.71,25,11,69.44,4,1,80.00,3.11,1.98,61.14,26,19,57.78,3,1,75.00,16,8,66.67,3,1,75.00,10,11,47.62,0,0,-,24,13,64.86,1,0,100.00,16.0,90.91,1.069,1,2,1,0,50.00,27,20,17,61.36,8473575,Semyon Varlamov
27,2021-01-31 DAL at CAR,CAR,64.35,60,48,55.56,50,39,56.18,40,29,57.97,3,3,50.00,3.4,3.06,52.65,30,30,50.0,1,3,25.00,20,17,54.05,1,2,33.33,10,13,43.48,0,1,0.00,24,15,61.54,2,0,100.00,7.5,89.66,0.972,1,4,0,0,100.00,27,18,25,51.92,8473575,Semyon Varlamov
28,2021-02-02 CAR at CHI,CAR,65.0,71,55,56.35,47,39,54.65,41,33,55.41,3,3,50.00,2.78,2.17,56.2,34,29,53.97,3,3,50.00,15,11,57.69,2,2,50.00,19,18,51.35,1,1,50.00,30,23,56.6,0,0,-,7.32,90.91,0.982,0,4,0,0,-,27,20,21,56.25,8473575,Semyon Varlamov
29,2021-02-04 CAR at CHI,CAR,58.666666666667,69,61,53.08,43,44,49.43,33,34,49.25,4,5,44.44,2.73,3.0,47.58,31,33,48.44,4,4,50.00,13,15,46.43,3,4,42.86,18,18,50.0,1,0,100.00,28,21,57.14,0,1,0.00,12.12,85.29,0.974,1,4,0,0,100.00,17,20,31,35.42,8473575,Semyon Varlamov
30,2021-02-07 CAR at CBJ,CAR,59.75,48,38,55.81,37,29,56.06,26,22,54.17,6,5,54.55,2.39,1.48,61.84,25,21,54.35,4,3,57.14,9,7,56.25,4,1,80.00,16,14,53.33,0,2,0.00,20,14,58.82,2,2,50.00,23.08,77.27,1.003,1,3,0,0,100.00,12,24,25,32.43,8473575,Semyon Varlamov
31,2021-02-11 CAR at DAL,CAR,60.0,57,63,47.5,46,46,50.0,32,37,46.38,5,3,62.50,3.53,3.36,51.25,27,36,42.86,5,2,71.43,14,15,48.28,3,2,60.00,13,21,38.24,2,0,100.00,24,24,50.0,0,1,0.00,15.63,91.89,1.075,0,3,0,0,-,24,20,29,45.28,8473575,Semyon Varlamov
32,2021-02-15 CBJ at CAR,CAR,60.0,58,60,49.15,48,49,49.48,34,40,45.95,7,3,70.00,3.33,3.22,50.85,31,22,58.49,7,3,70.00,19,16,54.29,7,3,70.00,12,6,66.67,0,0,-,25,34,42.37,0,0,-,20.59,92.5,1.131,0,3,0,0,-,22,25,23,48.89,8473575,Semyon Varlamov
33,2021-02-19 CHI at CAR,CAR,60.0,72,48,60.0,58,41,58.59,38,29,56.72,5,3,62.50,4.13,2.91,58.67,35,25,58.33,3,3,50.00,13,11,54.17,1,1,50.00,22,14,61.11,2,2,50.00,31,21,59.62,1,0,100.00,13.16,89.66,1.028,0,3,0,0,-,20,17,20,50.0,8473575,Semyon Varlamov
